html_url,stargazers_count,language,topics,description,loc,source_files,model_files,data_files,type_yorick,relation_yorick,type_henriette,relation_henriette,agreement 39%,type agreement: 56%,type decision,review,relation agreement: 71%,relation decision,review,Comments,,,final type,final relation,,System Type,,,,Relation to ML,,
https://github.com/GAP-LAB-CUHK-SZ/REC-MV,244,Python,3d-models|3d-reconstruction|deep-learning|nerf-in-the-wild|pytorch,REC-MV: REconstructing 3D Dynamic Cloth from Monocular Videos (CVPR2023),11227,114,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/DSE-MSU/DeepRobust,887,Python,adversarial-attacks|adversarial-examples|deep-learning|deep-neural-networks|defense|graph-convolutional-networks|graph-mining|graph-neural-networks|machine-learning,A pytorch adversarial library for attack and defense methods on images and graphs,36002,163,4,44,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/RL-MLDM/alphagen,216,Python,quantitative-trading|reinforcement-learning|symbolic-regression,Generating sets of formulaic alpha (predictive) stock factors via reinforcement learning.,9958,79,0,6,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/openspeech-team/openspeech,610,Python,asr|e2e|end-to-end|open|recognition|speech|speech-recognition,Open-Source Toolkit for End-to-End Speech Recognition leveraging PyTorch-Lightning and Hydra.,11350,260,0,41,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/smplbody/hmr-benchmarks,110,Python,,,56956,407,0,13,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/linjing7/VR-Baseline,135,Python,,"Video Restoration Toolbox including FGST (ICML 2022), S2SVR (ICML 2022), etc.",23171,226,0,14,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/SungFeng-Huang/Meta-TTS,170,Python,deep-learning|few-shot-learning|meta-learning|pytorch|speech-synthesis,"Official repository of https://doi.org/10.1109/TASLP.2022.3167258. More up-to-date code is in ""refactor"" branch.",5998,66,0,25,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/davrempe/humor,451,Python,,"Code for ICCV 2021 paper ""HuMoR: 3D Human Motion Model for Robust Pose Estimation"" ",9438,43,0,4,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/mangaki/mangaki,136,Python,anime|hacktoberfest|recommendation-engine|visualizing-anime-embeddings,Site de recommandation de mangas et d'anime,9968,243,0,97,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/THUDM/KBRD,131,Python,dialog-systems|knowledge-graph|recommender-systems|sequence-to-sequence,Towards Knowledge-Based Recommender Dialog System @ EMNLP 2019,11575,82,0,1,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/FootballAnalysis/footballanalysis,102,Python,,,16466,208,1,31,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/NVIDIA/modulus,369,Python,deep-learning|machine-learning|nvidia-gpu|physics|pytorch,A PyTorch based deep-learning toolkit for developing DL models for physical systems,34370,307,19,5,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/didi/athena,124,Python,,A release version for https://github.com/athena-team/athena,5512,84,0,30,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/ikostrikov/walk_in_the_park,214,Python,,,46795,366,0,32,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/HanxunH/Unlearnable-Examples,131,Python,deep-learning|deep-neural-networks|iclr2021|pytorch,[ICLR2021] Unlearnable Examples: Making Personal Data Unexploitable,5795,151,0,3,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/open-mmlab/mmgeneration,1655,Python,diffusion-models|gan|generative|generative-adversarial-network|mmcv|openmmlab|pytorch,"MMGeneration is a powerful toolkit for generative models, based on PyTorch and MMCV. ",34579,395,0,19,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/opensanctions/nomenklatura,166,Python,data-integration|deduplication|record-link,Framework and command-line tools for integrating FollowTheMoney data streams from multiple sources,7579,131,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/hlesmqh/WS3D,118,Python,3d-annotation|3d-annotator|3d-detection|bird-eye-view|cascade-inference|eccv2020|lidar|point-cloud|point-cloud-detection|pointrcnn|pytorch|vehicle-detection|weakly-supervised-learning|ws3d,Official version of 'Weakly Supervised 3D object detection from Lidar Point Cloud'(ECCV2020),10941,66,0,8,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/facebookresearch/pytorchvideo,3030,Python,,A deep learning library for video understanding research.,20835,206,0,6,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/reservoirpy/reservoirpy,289,Python,artificial-intelligence|echo-state-networks|esn|machine-learning|machine-learning-algorithms|neural-network|python|recurrent-neural-networks|reservoir|reservoir-computing|timeseries|timeseries-analysis|timeseries-forecasting|timeseries-prediction,A simple and flexible code for Reservoir Computing architectures like Echo State Networks,9835,116,0,23,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/wanggrun/Adaptively-Connected-Neural-Networks,142,Python,,"A re-implementation of our CVPR 2019 paper ""Adaptively Connected Neural Networks"" ",25615,297,0,7,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/UIC-Liu-Lab/ContinualLM,125,Python,catastrophic-forgetting|continual-learning|domain-adaptive-pretraining|knowledge-transfer|language-model|language-modeling|natural-language-processing|transfer-learning|transformer-architecture,An Extensible Continual Learning Framework Focused on Language Models (LMs),9392,55,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/youngwanLEE/CenterMask,753,Python,centermask|cvpr2020|instance-segmentation|object-detection|vovnet|vovnetv2,[CVPR 2020] CenterMask : Real-Time Anchor-Free Instance Segmentation,11673,161,0,20,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/thu-coai/EVA,297,Python,,EVA: Large-scale Pre-trained Chit-Chat Models,5618,35,0,8,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/awslabs/dgl-lifesci,629,Python,bioinformatics|cheminformatics|deep-learning|dgl|drug-discovery|geometric-deep-learning|graph-neural-networks|molecule,Python package for graph neural networks in chemistry and biology,19148,179,0,180,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/apple/ml-cvnets,1541,Python,ade20k|classification|computer-vision|deep-learning|detection|imagenet|machine-learning|mscoco|pascal-voc|pytorch|segmentation,CVNets: A library for training computer vision networks,35079,392,0,5,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/ddbourgin/numpy-ml,14163,Python,attention|bayesian-inference|gaussian-mixture-models|gaussian-processes|good-turing-smoothing|gradient-boosting|hidden-markov-models|knn|lstm|machine-learning|mfcc|neural-networks|reinforcement-learning|resnet|topic-modeling|vae|wavenet|wgan-gp|word2vec,"Machine learning, in numpy",14793,98,0,35,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/declare-lab/dialogue-understanding,121,Python,adversarial-attacks|bert|bert-embeddings|conversational-agents|conversational-ai|dialogue|dialogue-act|dialogue-systems|dialogue-understanding|emotion-analysis|emotion-recognition|emotion-recognition-in-conversation|explainable-ai|lstm|natural-language-processing|natural-language-understanding|pretrained-models|pytorch|sentiment-analysis|utterance-level-dialogue,This repository contains PyTorch implementation for the baseline models from the paper Utterance-level Dialogue Understanding: An Empirical Study,44090,183,0,68,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/baaivision/Emu,591,Python,foundation-models|generative-pretraining-in-multimodality|in-context-learning|instruct-tuning|multimodal-generalist|multimodal-pretraining,Emu: An Open Multimodal Generalist,7210,66,0,24,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/JeremieMelo/pytorch-onn,225,Python,machine-learning|neural-network|optical-computing|optical-neural-network|optics|pytorch|pytorch-onn,A PyTorch Library for Photonic Integrated Circuit Simulation and Photonic AI Computing,10359,43,0,1,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/facebookresearch/demucs,6938,Python,,Code for the paper Hybrid Spectrogram and Waveform Source Separation,5080,44,0,5,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/qian18long/epciclr2020,108,Python,,,9293,57,0,3,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/michuanhaohao/AICITY2021_Track2_DMT,105,Python,,The 1st place solution of track2 (Vehicle Re-Identification) in the NVIDIA AI City Challenge at CVPR 2021 Workshop.,5582,56,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/gao-lab/GLUE,290,Python,bioinformatics|deep-learning|single-cell|single-cell-multiomics,Graph-linked unified embedding for single-cell multi-omics data integration,13134,140,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/LitingLin/SwinTrack,223,Python,,,16403,361,0,5,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/stanfordnlp/stanfordnlp,108,Python,,"[Deprecated] This library has been renamed to ""Stanza"". Latest development at: https://github.com/stanfordnlp/stanza",7586,125,0,1,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/ondyari/FaceForensics,2120,Python,,Github of the FaceForensics dataset,7912,65,0,25,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/DataCanvasIO/HyperTS,210,Python,anomaly-detection|autodl|automl|autots|classification|covariates|forecasting|hyperparameter-optimization|iforest|inceptiontime|lstnet|meta-features|multivariate|nbeats|neural-architecture-search|prophet|regression|tensorflow|time-series,A Full-Pipeline Automated Time Series (AutoTS) Analysis Toolkit.,11833,134,0,39,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/JaxGaussianProcesses/GPJax,327,Python,bayesian-inference|gaussian-processes|jax|machine-learning|probabilistic-programming,Gaussian processes in JAX.,8627,130,0,10,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/google/ldif,306,Python,3d-vision|cvpr2020|graphics|iccv2019|ldif|shape-reconstruction|sif,3D Shape Representation with Local Deep Implicit Functions.,12985,97,0,69,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/EdisonLeeeee/GraphGallery,447,Python,adversarial-machine-learning|dgl|geometric-deep-learning|graph|graph-neural-networks|graphgallery|models|pyg|pytorch,"GraphGallery is a gallery for benchmarking Graph Neural Networks, From InplusLab.",15528,350,0,9,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/MIC-DKFZ/nnDetection,445,Python,3d-object-detection|detection|medical|medical-image-computing|medical-imaging|pytorch-implementation|retina-unet,nnDetection is a self-configuring framework for 3D (volumetric) medical object detection which can be applied to new data sets without manual intervention. It includes guides for 12 data sets that were used to develop and evaluate the performance of the proposed method.,14828,164,0,5,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/ihmeuw-msca/CurveFit,189,Python,covid-19|curve-fitting|mixed-effects,Generic curve fitting package with nonlinear mixed effects model,5196,88,0,0,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/recommenders-team/recommenders,16578,Python,artificial-intelligence|azure|data-science|deep-learning|jupyter-notebook|kubernetes|machine-learning|microsoft|operationalization|python|ranking|rating|recommendation|recommendation-algorithm|recommendation-engine|recommendation-system|recommender|tutorial,Best Practices on Recommendation Systems,25595,300,0,2,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/Farama-Foundation/D4RL-Evaluations,177,Python,,,18354,187,0,15,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/flowersteam/Grounding_LLMs_with_online_RL,127,Python,grounding|interactive-agents|language-model|reinforcement-learning,We perform functional grounding of LLMs' knowledge in BabyAI-Text,19547,144,0,39,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/mohenghui/yolov5_attention,120,Python,,,5223,41,0,37,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/salesforce/Merlion,3127,Python,anomaly-detection|automl|benchmarking|ensemble-learning|forecasting|machine-learning|time-series,Merlion: A Machine Learning Framework for Time Series Intelligence,21042,215,0,32,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/CLUEbenchmark/PyCLUE,126,Python,albert|bert|chinese-language|chineseglue|corpus|evaluation-benchmark|language-model|roberta-wwm-ext|tiny|xlnet,Python toolkit for Chinese Language Understanding(CLUE) Evaluation benchmark,5759,67,0,18,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/Guiflayrom/yolnp,207,Python,,Yolnp is a project based in YOLO to detect plates,8233,117,1,23,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/mne-tools/mne-bids-pipeline,103,Python,bids|group-analysis|mne-python|neuroscience|pipeline|python,Automatically process entire electrophysiological datasets using MNE-Python.,11877,85,0,3,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/yandex-research/tab-ddpm,259,Python,ai|deep-learning|diffusion-models|pytorch|synthetic-data|tabular,"[ICML 2023] The official implementation of the paper ""TabDDPM: Modelling Tabular Data with Diffusion Models""",9699,75,0,408,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/bleakie/MaskInsightface,262,Python,age-gender-estimation|centerface|face-recognition|insightface|mobilefacenet|retinaface|tensoert,������������������������������������������������������������������������������������������������������������������������������������������������LFW:99.82%+ CFP_FP:98.50%+ AgeDB30:98.25%+���������,20729,139,2,29,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/Garfield-kh/PoseTriplet,292,Python,cvpr2022|data-augmentation|motion-generation|motion-imitation|pose-estimation,"[CVPR 2022] PoseTriplet: Co-evolving 3D Human Pose Estimation, Imitation, and Hallucination under Self-supervision (Oral)",23265,225,0,34,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/facebookresearch/ParlAI,10328,Python,,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,117266,1451,0,189,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/getwhitebox-io/whitebox,182,Python,accuracy|accuracy-metrics|accuracy-score|confusion-matrix|explainability|explainable-ai|f1-score|k8s|kubernetes|machine-learning|ml-monitoring|mlflow|mlops|model-monitoring|modelops|monitoring|observability|python|recall|xai,[Not Actively Maintained] Whitebox is an open source E2E ML monitoring platform with edge capabilities that plays nicely with kubernetes,5730,117,0,17,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/LLNL/merlin,105,Python,big-data|celery-workers|hpc|machine-learning|radiuss|redis-server|simulation|workflow|workflows,Machine Learning for HPC Workflows,10005,122,0,48,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/pytorchbearer/torchbearer,628,Python,deep-learning|differentiable-programming|machine-learning|model-fitting|python3|pytorch,torchbearer: A model fitting library for PyTorch,11615,112,0,14,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/Evolutionary-Intelligence/pypop,122,Python,bio-inspired-optimization|black-box-optimization|continuous-optimization|derivative-free-optimization|direct-search|evolution-strategies|evolutionary-algorithms|global-optimization|gradient-free-optimization|large-scale-optimization|metaheuristics|nature-inspired-optimization|nonlinear-optimization|numerical-optimization|optimization-algorithms|population-based-optimization|python|random-search|stochastic-search|zeroth-order-optimization,"PyPop7: A Pure-Python Library for POPulation-based Black-Box Optimization (BBO), especially their *Large-Scale* versions/variants. https://pypop.rtfd.io/",18114,336,0,329,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/yandex/YaLM-100B,3674,Python,,Pretrained language model with 100B parameters,13874,130,0,11,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/awslabs/sockeye,1192,Python,attention-is-all-you-need|attention-mechanism|attention-model|deep-learning|deep-neural-networks|encoder-decoder|machine-learning|machine-translation|neural-machine-translation|pytorch|seq2seq|sequence-to-sequence|sequence-to-sequence-models|sockeye|transformer|transformer-architecture|transformer-network|translation,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch,15169,91,5,12,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/llSourcell/Doctor-Dignity,3492,Python,,"Doctor Dignity is an LLM that can pass the US Medical Licensing Exam. It works offline, it's cross-platform, & your health data stays private.",24436,90,0,27,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
https://github.com/hidet-org/hidet,533,Python,compiler|deep-learning|framework|inference,"An open-source efficient deep learning framework/compiler, written in python.",44042,519,0,9,TODO: <>,TODO: <>,TODO: <>,TODO: <>,OK,TODO: <>,,,TODO: <>,,,,,,,,,,,,,,,
