html_url,description,homepage,stargazers_count,language,loc,source_files,model_files,data_files,category,,Research,Library,Toolset,Other/Unknown,Framework,System
https://github.com/deepray-AI/deepray,Deep Pray(ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,https://deepray.readthedocs.io/en/latest/,38,Python,65345,822,0,36,,,,,,,,
https://github.com/jmaronas/TGP.pytorch,Repository for the work Transforming Gaussian Processes with Normalizing Flows published at AISTATS 2021,,23,Python,5086,53,0,9,,,,,,,,
https://github.com/FlyuZ/springboot-vue-pytorch,"keypoints: java, springboot, vue3, pytorch, yolov5, deepsort",,38,Python,5384,69,0,10,,,,,,,,
https://github.com/akshatdave/pandora,Official Pytorch implementation of PANDORA: Polarization-Aided Neural Decomposition of Radiance,https://akshatdave.github.io/pandora,56,Python,7381,43,0,0,,,,,,,,
https://github.com/yezhen17/3DIoUMatch-PVRCNN,[CVPR 2021] PyTorch implementation of 3DIoUMatch: Leveraging IoU Prediction for Semi-Supervised 3D Object Detection.,,46,Python,10999,111,0,18,,,,,,,,
https://github.com/thb1314/mmyolo_tensorrt,,,38,C++,1413264,3862,3,417,,,,,,,,
https://github.com/GehenHe/Recognize-Face-on-Android,"This is an Android face recognize application that based on tensorflow , you can develop it with Android Studio",,20,C++,237437,1538,3,1804,,,,,,,,
https://github.com/google-research/tensorflow_constrained_optimization,,,297,Python,8562,62,0,0,,,,,,,,
https://github.com/carefree0910/carefree-learn,Deep Learning ï¿½ï¿½ï¿½ï¿½ï¿½,https://carefree0910.me/carefree-learn-doc/,400,Python,33727,291,0,25,,,,,,,,
https://github.com/ayushjain1144/SeeingByMoving,"Pytorch implementation of ""Move to See Better: Self-Improving Embodied Object Detection"" (https://arxiv.org/abs/2012.00057)",https://ayushjain1144.github.io/SeeingByMoving/,22,Python,48659,211,0,28,,,,,,,,
https://github.com/lonePatient/daguan_2019_rank9,datagrand 2019 information extraction competition rank9,,131,Python,15864,135,0,4,,,,,,,,
https://github.com/nicolaswee/FireDetection-TensorFlow,Detect fires through machine learning (SCDF Hackathon),,20,Python,194673,1627,7,867,,,,,,,,
https://github.com/Mathux/ACTOR,"Official Pytorch implementation of the paper ""Action-Conditioned 3D Human Motion Synthesis with Transformer VAE"", ICCV 2021",,320,Python,6502,107,0,2,,,,,,,,
https://github.com/YunChunChen/NAS-DIP-pytorch,[ECCV 2020] NAS-DIP: Learning Deep Image Prior with Neural Architecture Search,https://yunchunchen.github.io/NAS-DIP/,124,Python,5265,48,0,1,,,,,,,,
https://github.com/aiqm/torchani,Accurate Neural Network Potential on PyTorch,https://aiqm.github.io/torchani/,409,Python,5333,62,0,6,,,,,,,,
https://github.com/dsisds/caffe-SPPNet,detection-developing,,20,C++,24165,152,2,6,,,,,,,,
https://github.com/NeuroTorch/NeuroTorch,Biologically based dynamics for machine learning and deep learning tools for neuroscience.,https://NeuroTorch.github.io/NeuroTorch/,12,Python,16488,123,0,23,,,,,,,,
https://github.com/voicepaw/so-vits-svc-fork,"so-vits-svc fork with realtime support, improved interface and more features.",,7303,Python,6134,49,0,13,,,,,,,,
https://github.com/alexklwong/mondi-python,PyTorch Implementation of Monitored Distillation for Positive Congruent Depth Completion (ECCV 2022),,26,Python,28784,197,0,39,,,,,,,,
https://github.com/open-mmlab/OpenPCDet,OpenPCDet Toolbox for LiDAR-based 3D Object Detection.,,3967,Python,23685,219,0,19,,,,,,,,
https://github.com/zhaoyuzhi/Deep-Convolutional-Network-Cascade-for-Facial-Point-Detection,"TensorFlow implementation of cascade CNN, trained level-by-level",,39,Python,6770,43,0,10,,,,,,,,
https://github.com/ryanxingql/powerqe,Empower the quality enhancement approaches for compressed images/videos.,,40,Python,7967,213,0,0,,,,,,,,
https://github.com/MingSun-Tse/SRP,"[ICLR'22] PyTorch code for our paper ""Learning Efficient Image Super-Resolution Networks via Structure-Regularized Pruning""",,23,Python,5902,45,0,12,,,,,,,,
https://github.com/nguyenvo09/EMNLP2020,"This is official Pytorch code and datasets of the paper ""Where Are the Facts? Searching for Fact-checked Information to Alleviate the Spread of Fake News"", EMNLP 2020. ",https://aclanthology.org/2020.emnlp-main.621,65,Python,5076,104,0,22,,,,,,,,
https://github.com/wenet-e2e/wespeaker,Research and Production Oriented Speaker Recognition Toolkit,,390,Python,8822,134,0,8,,,,,,,,
https://github.com/MasazI/DeepLearning_TensorFlow,DeepLearning Examples using TensorFlow,,18,Python,7682,109,0,731,,,,,,,,
https://github.com/yjh0410/PyTorch_YOWO,,,81,Python,6584,59,0,13,,,,,,,,
https://github.com/avanetten/simrdwn,Rapid satellite imagery object detection,,209,C,39670,157,0,7,,,,,,,,
https://github.com/zlccccc/3DVL_Codebase,[CVPR2022 Oral] 3DJCG: A Unified Framework for Joint Dense Captioning and Visual Grounding on 3D Point Clouds,,45,Python,21430,128,0,10,,,,,,,,
https://github.com/davidsandberg/facenet,Face recognition using Tensorflow,,13260,Python,6722,73,0,10,,,,,,,,
https://github.com/ayouboumani/image-captioning-with-attention,A Pytorch implementation of the paper 'Bottom-Up and Top-Down Attention for Image Captioning and Visual Question Answering',,10,Python,15369,122,0,11,,,,,,,,
https://github.com/elastic/eland,"Python Client and Toolkit for DataFrames, Big Data, Machine Learning and ETL in Elasticsearch",https://eland.readthedocs.io,570,Python,13143,142,0,11,,,,,,,,
https://github.com/MingtaoGuo/DragGAN_pytorch,Unofficial implementation of DragGAN with StyleGAN2/3 pretrained models,,89,Python,5232,31,0,13,,,,,,,,
https://github.com/p768lwy3/torecsys,"ToR[e]cSys is a PyTorch Framework to implement recommendation system algorithms, including but not limited to click-through-rate (CTR) prediction, learning-to-ranking (LTR), and Matrix/Tensor Embedding. The project objective is to develop an ecosystem to experiment, share, reproduce, and deploy in real-world in a smooth and easy way.",https://pypi.org/project/torecsys/,92,Python,5782,130,0,2,,,,,,,,
https://github.com/amundra15/livehand,Official PyTorch implementation of the ICCV '23 paper LiveHand,,46,Python,14386,102,0,7,,,,,,,,
https://github.com/zhaoweicai/hwgq,Caffe implementation of accurate low-precision neural networks,,116,C++,41564,257,3,18,,,,,,,,
https://github.com/Johnny-Zhang92/IRL-Essential-Code,Generate expert demonstrations; GAIL(Generative Adversarial Imitation Learning); IRL(Inverse Reinforcement Learning),,20,Python,7699,94,17,27,,,,,,,,
https://github.com/dd604/refinedet.pytorch,A PyTorch inplementation of RefineDet,,36,Python,13144,53,0,4,,,,,,,,
https://github.com/limbo018/DREAMPlace,Deep learning toolkit-enabled VLSI placement,,556,C++,27318,196,0,194,,,,,,,,
https://github.com/keonlee9420/DailyTalk,"Official repository of DailyTalk: Spoken Dialogue Dataset for Conversational Text-to-Speech, ICASSP 2023 (Oral)",,156,Python,5904,42,0,20,,,,,,,,
https://github.com/kaylode/theseus,General template for most Pytorch projects,,30,Python,8364,216,0,0,,,,,,,,
https://github.com/vturrisi/solo-learn,solo-learn: a library of self-supervised methods for visual representation learning powered by Pytorch Lightning,,1289,Python,8842,160,0,10,,,,,,,,
https://github.com/massquantity/LibRecommender,Versatile End-to-End Recommender System,https://librecommender.readthedocs.io/,266,Python,19633,210,0,11,,,,,,,,
https://github.com/mead-ml/mead-baseline,Deep-Learning Model Exploration and Development for NLP,,244,Python,34640,247,0,75,,,,,,,,
https://github.com/Vanint/SADE-AgnosticLT,This repository is the official Pytorch implementation of Self-Supervised Aggregation of Diverse Experts for Test-Agnostic Long-Tailed Recognition (NeurIPS 2022).,,122,Python,5192,43,0,51,,,,,,,,
https://github.com/pfabreu/two-stream-networks,Multi-stream CNN architectures for action detection with actor-centric filtering,,25,Python,19091,156,0,103,,,,,,,,
https://github.com/zh320/realtime-semantic-segmentation-pytorch,"PyTorch implementation of over 30 realtime semantic segmentations models, e.g. BiSeNetv1, BiSeNetv2, CGNet, ContextNet, DABNet, DDRNet, EDANet, ENet, ERFNet, ESPNet, ESPNetv2, FastSCNN, ICNet, LEDNet, LinkNet, PP-LiteSeg, SegNet, ShelfNet, SwiftNet, and support knowledge distillation, distributed training etc.",,15,Python,5006,57,33,0,,,,,,,,
https://github.com/rky0930/yolo_v2,,,19,Python,113775,949,1,116,,,,,,,,
https://github.com/HanGuangXin/Hyperspectral-Image-Classification,"Hyperspectral Image Classification in PyTorch, modified on repository ""Hyperspectral-Classification"".",,16,Python,5940,17,46,36,,,,,,,,
https://github.com/hezhangsprinter/NTIRE-2018-Dehazing-Challenge,"Pytorch implementation of ""Multi-scale Single Image Dehazing using Perceptual Pyramid Deep Network""",,34,Python,11328,46,0,1,,,,,,,,
https://github.com/anhminh3105/Tensorflow-YOLO,YOLOv3 on TensorFlow Core API and Edge Deployment Using the Intel's Neural Compute Stick Series,,11,Python,78558,418,0,77,,,,,,,,
https://github.com/ryoungj/optdom,[ICLR'22] Self-supervised learning optimally robust representations for domain shift.,,19,Python,13637,99,0,26,,,,,,,,
https://github.com/warrentdrew/Caffe_SSD_LSTM_LPR,ýýýýýýýýýýýýýýýýýýSSD+Resnet+CTCýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,,35,C++,54186,279,3,51,,,,,,,,
https://github.com/Project-AgML/AgML,"AgML is a centralized framework for agricultural machine learning. AgML provides access to public agricultural datasets for common agricultural deep learning tasks, with standard benchmarks and pretrained models, as well the ability to generate synthetic data and annotations.",,113,Python,12839,105,0,36,,,,,,,,
https://github.com/dongdonghy/Detection-PyTorch-Notebook,ýýýýýýýýýýýýýýýýýý -ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýPyTorchýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,,807,Python,29558,184,0,42,,,,,,,,
https://github.com/mljar/mljar-supervised,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and Automatic Documentation",https://mljar.com,2813,Python,16091,161,0,17,,,,,,,,
https://github.com/hirofumi0810/neural_sp,End-to-end ASR/LM implementation with PyTorch,,582,Python,17661,339,0,11,,,,,,,,
https://github.com/pkchat-focus/FoCus,Source codes and dataset of Call for Customized Conversation: Customized Conversation Grounding Persona and Knowledge,,56,Python,9874,105,0,6,,,,,,,,
https://github.com/vikasverma1077/manifold_mixup,Code for reproducing Manifold Mixup results (ICML 2019),,467,Python,5922,57,0,3,,,,,,,,
https://github.com/jmschrei/pomegranate,"Fast, flexible and easy to use probabilistic modelling in Python.",http://pomegranate.readthedocs.org/en/latest/,3192,Python,19224,75,0,14,,,,,,,,
https://github.com/RMI-NITT/Pepper_DRL_MAExploration,Decentralized Multi-Agent Exploration on ROS with Distributed Deep Reinforcement Learning using A3C Algorithm,,17,C++,7023,53,0,47,,,,,,,,
https://github.com/suhyeonlee/WildNet,"Official PyTorch Implementation of WildNet: Learning Domain Generalized Semantic Segmentation from the Wild, CVPR 2022",,45,Python,5345,32,0,6,,,,,,,,
https://github.com/funnyzhou/FPN-Pytorch,,,263,Python,24567,155,0,28,,,,,,,,
https://github.com/keras-team/keras-contrib,Keras community contributions,,1584,Python,6945,109,0,0,,,,,,,,
https://github.com/dvlab-research/UVTR,Unifying Voxel-based Representation with Transformer for 3D Object Detection (NeurIPS 2022),,197,Python,7119,56,0,1,,,,,,,,
https://github.com/wuzheng-sjtu/FastFPN,"Tensorflow implementation for ""Feature Pyramid Networks for Object Detection""",,105,Python,17690,65,0,6526,,,,,,,,
https://github.com/tinyMLx/arduino-library,This repository holds the Arduino Library for the EdX TinyML Specialization,https://www.edx.org/professional-certificate/harvardx-tiny-machine-learning,34,C++,79401,198,0,1,,,,,,,,
https://github.com/simonmeister/motion-rcnn,Motion R-CNN: Mask R-CNN with support for 3D motion estimation (prototype),,60,Python,29925,219,0,16,,,,,,,,
https://github.com/soeaver/Pytorch_Mask_RCNN,Converted from [tf+keras version MASK-RCNN](https://github.com/matterport/Mask_RCNN),,343,Python,14587,51,0,23,,,,,,,,
https://github.com/GUR9000/KerasNeuralFingerprint,"Keras-based implementation of neural fingerprints, operating on molecular graphs of arbitrary size",,24,Python,12308,60,0,5,,,,,,,,
https://github.com/whai362/pan_pp.pytorch,"Official implementations of PSENet, PAN and PAN++.",,426,Python,24661,138,0,12,,,,,,,,
https://github.com/rbgirshick/caffe-fast-rcnn,Caffe fork that supports Fast R-CNN,,359,C++,34093,213,2,23,,,,,,,,
https://github.com/Aleum/AlphaGo,9x9 AlphaGo,,12,Python,26406,155,5,8,,,,,,,,
https://github.com/kengz/SLM-Lab,"Modular Deep Reinforcement Learning framework in PyTorch. Companion library of the book ""Foundations of Deep Reinforcement Learning"".",https://slm-lab.gitbook.io/slm-lab/,1186,Python,7158,75,0,116,,,,,,,,
https://github.com/Kyushik/DRL,Repository for codes of 'Deep Reinforcement Learning',,204,Python,7163,29,0,70,,,,,,,,
https://github.com/PINTO0309/tflite2tensorflow,"Generate saved_model, tfjs, tf-trt, EdgeTPU, CoreML, quantized tflite, ONNX, OpenVINO, Myriad Inference Engine blob and .pb from .tflite. Support for building environments with Docker. It is possible to directly access the host PC GUI and the camera to verify the operation. NVIDIA GPU (dGPU) support.  Intel iHD GPU (iGPU) support. Supports inverse quantization of INT8 quantization model.",https://qiita.com/PINTO,243,Python,5443,7,0,0,,,,,,,,
https://github.com/ofsoundof/learning_filter_basis,"Pytorch implemenation of ""Learning Filter Basis for Convolutional Neural Network Compression"" ICCV2019",,15,Python,5777,70,0,6,,,,,,,,
https://github.com/kevaday/alphazero-general,"A fast, generalized, and modified implementation of Deepmind's distinguished AlphaZero in PyTorch.",,41,Python,5695,73,0,9,,,,,,,,
https://github.com/NervanaSystems/ngraph,nGraph has moved to OpenVINO,https://www.ngraph.ai/,1358,C++,170268,1078,0,177,,,,,,,,
https://github.com/Junjue-Wang/LoveDA,[NeurIPS 2021] LoveDA: A Remote Sensing Land-Cover Dataset for Domain Adaptive Semantic Segmentation,,263,Python,5901,90,0,1,,,,,,,,
https://github.com/facebookresearch/TimeSformer,"The official pytorch implementation of our paper ""Is Space-Time Attention All You Need for Video Understanding?""",,1276,Python,8558,74,0,1,,,,,,,,
https://github.com/manuwhs/Trapyng,Python library to implement advanced trading strategies using machine learning and perform backtesting.,,35,Python,65438,634,1,889,,,,,,,,
https://github.com/ppengtang/pcl.pytorch,"PyTorch codes for our papers ""Multiple Instance Detection Network with Online Instance Classifier Refinement"" and ""PCL: Proposal Cluster Learning for Weakly Supervised Object Detection"".",,244,Python,10198,72,0,4,,,,,,,,
https://github.com/snu-mllab/EDAC,"Official PyTorch implementation of ""Uncertainty-Based Offline Reinforcement Learning with Diversified Q-Ensemble"" (NeurIPS'21)",,60,Python,6603,93,0,8,,,,,,,,
https://github.com/Coderx7/Caffe_1.0_Windows,"This is the latest version of Caffe_1.0 (windows branch) with Python3.6 support, with all examples converted to bat files for easy usage",,28,C++,42789,278,3,27,,,,,,,,
https://github.com/gsyyysg/StockFormer,"PyTorch implementation for Paper ""StockFormer: Learning Hybrid Trading Machines with Predictive Coding"". ",,11,Python,11609,97,3,90,,,,,,,,
https://github.com/alexandonian/contrastive-feature-loss,PyTorch implementation of Contrastive Feature Loss for Image Prediction (AIM Workshop at ICCV 2021),,50,Python,5325,48,0,64,,,,,,,,
https://github.com/bowenc0221/panoptic-deeplab,"This is Pytorch re-implementation of our CVPR 2020 paper ""Panoptic-DeepLab: A Simple, Strong, and Fast Baseline for Bottom-Up Panoptic Segmentation"" (https://arxiv.org/abs/1911.10194)",,570,Python,5819,76,0,4,,,,,,,,
https://github.com/xuarehere/yolo_series_deepsort_pytorch,"Deepsort with yolo series. This project support the existing yolo detection model algorithm (YOLOV8,  YOLOV7,  YOLOV6,  YOLOV5,  YOLOV4Scaled,  YOLOV4, YOLOv3', PPYOLOE,  YOLOR,  YOLOX ).",,72,Python,152564,1909,0,55,,,,,,,,
https://github.com/obss/sahi,Framework agnostic sliced/tiled inference + interactive ui + error analysis plots,https://ieeexplore.ieee.org/document/9897990,3169,Python,12101,132,0,21,,,,,,,,
https://github.com/sanweiliti/LEMO,"Official Pytorch implementation for 2021 ICCV paper ""Learning Motion Priors for 4D Human Body Capture in 3D Scenes"" and trained models / data",,179,Python,7786,56,0,21,,,,,,,,
https://github.com/gplhegde/caffepresso,CaffePresso: An Optimized Library for Deep Learning on Embedded Accelerator-based platforms,,86,C,17933,149,0,3,,,,,,,,
https://github.com/Jeff-sjtu/HybrIK,"Official code of ""HybrIK: A Hybrid Analytical-Neural Inverse Kinematics Solution for 3D Human Pose and Shape Estimation"", CVPR 2021",,972,Python,16207,73,0,15,,,,,,,,
https://github.com/vita-epfl/monstereo,"MonoLoco++ and MonStereo for 3D localization, orientation, bounding box dimensions and social distancing from monocular and / or stereo images. PyTorch Official Implementation.",http://arxiv.org/abs/2008.10913,39,Python,6353,46,0,26,,,,,,,,
https://github.com/lingtengqiu/Open-PIFuhd,This is an implementation of PIFuhd based on Pytorch,,328,Python,11295,99,0,13,,,,,,,,
https://github.com/RS-CSU/MemoryAdaptNet-master,,,27,Python,10892,173,0,0,,,,,,,,
https://github.com/CVMI-Lab/Point-UV-Diffusion,(ICCV2023) This is the official PyTorch implementation of ICCV2023 paper: Texture Generation on 3D Meshes with Point-UV Diffusion,,98,C++,13540,131,6,38,,,,,,,,
https://github.com/cvlab-yonsei/HVPR,"An official implementation of ""HVPR: Hybrid Voxel-Point Representation for Single-stage 3D Object Detection"" (CVPR 2021) in PyTorch.",,43,Python,6353,56,0,3,,,,,,,,
https://github.com/mjendrusch/torchsupport,Supporting tools for PyTorch in biology research.,,19,Python,23825,277,0,0,,,,,,,,
https://github.com/fgnt/padertorch,"A collection of common functionality to simplify the design, training and evaluation of machine learning models based on pytorch with an emphasis on speech processing.",,71,Python,18154,177,0,0,,,,,,,,
https://github.com/31sy/AIParsing,The pytorch code of AIParsing: Anchor-Free Instance-Level Human Parsing,,16,Python,35777,277,0,0,,,,,,,,
https://github.com/kmeng01/memit,Mass-editing thousands of facts into a transformer memory (ICLR 2023),https://memit.baulab.info,313,Python,6806,72,0,23,,,,,,,,
https://github.com/mahyarnajibi/caffe-ssh,Caffe fork compatible with SSH face detector,,14,C++,42435,274,3,25,,,,,,,,
https://github.com/tensorlayer/RLzoo,A Comprehensive Reinforcement Learning Zoo for Simple Usage ï¿½ï¿½,http://rlzoo.readthedocs.io,592,Python,8131,76,0,5,,,,,,,,
https://github.com/becauseofAI/caffe-plus-plus,Caffe++: assemble new features to enhance Caffeï¿½ï¿½,,11,C++,44624,280,3,25,,,,,,,,
https://github.com/salesforce/LayoutDETR,The official PyTorch implementation for arXiv'23 paper 'LayoutDETR: Detection Transformer Is a Good Multimodal Layout Designer',,51,Python,10623,68,0,13,,,,,,,,
https://github.com/RQuispeC/top-dropblock,"Official implementation of ""Top Batch DropBlock for Person Re-Identification"" ICPR 2020",,25,Python,8899,77,0,3,,,,,,,,
https://github.com/zhihanyang2022/off-policy-continuous-control,"[DeepRL Workshop, NeurIPS-21] Recurrent Off-policy Baselines for Memory-based Continuous Control (RDPG, RTD3 and RSAC)",,51,Python,7660,83,0,43,,,,,,,,
https://github.com/Naman-ntc/Pytorch-Human-Pose-Estimation,Implementation of various human pose estimation models in pytorch on multiple datasets (MPII & COCO) along with pretrained models,,455,Python,13033,40,0,4,,,,,,,,
https://github.com/engineer1109/TensorFlow-R-FCN-for-primary-students,R-FCN Tensorflow version for primary students,,13,Python,16112,79,0,13,,,,,,,,
https://github.com/google/deepvariant,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA sequencing data.,,2957,Python,38506,198,1,49,,,,,,,,
https://github.com/Tencent/TencentPretrain,Tencent Pre-training framework in PyTorch & Pre-trained Model Zoo ,https://github.com/Tencent/TencentPretrain/wiki,900,Python,12861,147,0,104,,,,,,,,
https://github.com/confifu/TryOnGAN-pytorch,Unofficial pytorch implementation of TryOnGAN,,16,Python,5077,42,0,9,,,,,,,,
https://github.com/PeterouZh/Omni-GAN-PyTorch,ICCV2021 (poster),,72,Python,5367,40,0,22,,,,,,,,
https://github.com/JiayuZou2020/DiffBEV,Official PyTorch implementation for a conditional diffusion probability model in BEV perception,https://arxiv.org/abs/2303.08333,205,Python,25827,332,0,41,,,,,,,,
https://github.com/BUPT-GAMMA/GammaGL,A multi-backend graph learning library.,,133,Python,20214,375,0,9,,,,,,,,
https://github.com/jiafeng5513/FusionStudio,An UserInterface For Caffe,,39,C++,57000,23,0,16,,,,,,,,
https://github.com/andreeaiana/newsreclib,PyTorch-Lightning Library for Neural News Recommendation,https://newsreclib.readthedocs.io/en/latest/,16,Python,8714,76,0,2,,,,,,,,
https://github.com/IntelLabs/coach,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning algorithms,https://intellabs.github.io/coach/,2271,Python,25833,403,0,212,,,,,,,,
https://github.com/abhi4ssj/few-shot-segmentation,PyTorch implementation of 'Squeeze and Excite' Guided Few Shot Segmentation of Volumetric Scans,,89,Python,10039,58,0,7,,,,,,,,
https://github.com/nimeshabuddhika/Tensorflow-Chatbot,"Tensorflow chatbot which is capable of interacting with user through Rest Api, Web interface, GUI and CLI. ",,139,Python,557937,4077,1,99,,,,,,,,
https://github.com/LukasZahradnik/PyNeuraLogic,PyNeuraLogic lets you use Python to create Differentiable Logic Programs,https://pyneuralogic.readthedocs.io/,253,Python,7503,138,0,43,,,,,,,,
https://github.com/quasimetric-learning/torch-quasimetric,PyTorch Package For Quasimetric Learning,,32,C++,6614,16,0,0,,,,,,,,
https://github.com/kyocen/Caffe-Multi-Label,The caffe version support  Multi-Label,,26,C++,34827,183,3,14,,,,,,,,
https://github.com/PacktPublishing/Hands-On-Serverless-Deep-Learning-with-TensorFlow-and-AWS-Lambda,"Hands-On Serverless Deep Learning with TensorFlow and AWS Lambda, published by Packt",,14,Python,1663194,10610,8,233,,,,,,,,
https://github.com/tensorflow/similarity,TensorFlow Similarity is a python package focused on making similarity learning quick and easy.,,974,Python,11531,194,1,13,,,,,,,,
https://github.com/ge25nab/MultiviewPointpillars,Multiview variant of Pointpillars. Contains Pytorch reimplementation of Pillar-od.,,14,Python,13666,135,0,8,,,,,,,,
https://github.com/caizexin/tf_multispeakerTTS_fc,the Tensorflow version of multi-speaker TTS training with feedback constraint,,38,Python,8803,104,0,11,,,,,,,,
https://github.com/rlgraph/rlgraph,RLgraph: Modular computation graphs for deep reinforcement learning,,310,Python,29914,342,0,103,,,,,,,,
https://github.com/RQ-Wu/RIDCP_dehazing,[CVPR 2023] | RIDCP: Revitalizing Real Image Dehazing via High-Quality Codebook Priors,https://rq-wu.github.io/projects/RIDCP/index.html,131,Python,5780,52,0,58,,,,,,,,
https://github.com/tensorflow/lingvo,Lingvo,,2762,Python,164222,575,0,11,,,,,,,,
https://github.com/likyoo/change_detection.pytorch,Deep learning models for change detection of remote sensing images,,254,Python,7988,105,0,3,,,,,,,,
https://github.com/xjtushujun/CMW-Net,Pytorch implementation of TPAMI2023: CMW-NetCMW-Net: Learning a Class-Aware Sample Weighting Mapping for Robust Deep Learning,,20,Python,14880,89,2,14,,,,,,,,
https://github.com/YuejiangLIU/social-nce-trajectron-plus-plus,[ICCV'21] PyTorch implementation of the Social-NCE applied to Trajectron++.,,20,Python,5375,61,0,9,,,,,,,,
https://github.com/zj-zhang/AMBER,Automated Modelling for Biological Evidence-based Research,,41,Python,19733,170,2,4,,,,,,,,
https://github.com/ne7ermore/torch-light,"Deep-learning  by using Pytorch.  Basic nns like Logistic, CNN, RNN, LSTM and some examples are implemented by complex model. ",,523,Python,14241,194,2,112,,,,,,,,
https://github.com/Coder-Yu/QRec,QRec: A Python Framework for quick implementation of recommender systems (TensorFlow Based),,1480,Python,6235,74,0,11,,,,,,,,
https://github.com/justusschock/dl-utils,"Utilities for Deep Learning with PyTorch (models, losses, metrics etc.)",,13,Python,7159,133,0,3,,,,,,,,
https://github.com/syshensyshen/pva-faster-rcnn-pytorch-1.0,,,13,Python,8700,69,0,3,,,,,,,,
https://github.com/yao23/Machine_Learning_Playground,Playground for Machine Learning,,10,Python,11599,467,0,11,,,,,,,,
https://github.com/sohyun-l/fifo,"[CVPR 2022 Oral, Best Paper Finalist] Official PyTorch implementation of FIFO",,86,Python,6894,116,0,13,,,,,,,,
https://github.com/ring00/adversarial-3d,A TensorFlow implementation for Synthesizing Robust Adversarial Examples.,,12,Python,7601,46,0,3,,,,,,,,
https://github.com/benbenlijie/style_swap_tensorflow,tensorflow code for Fast Patch-based Style Transfer of Arbitrary Style,,41,Python,8221,61,0,41,,,,,,,,
https://github.com/NVIDIA/TensorRT-LLM,TensorRT-LLM provides users with an easy-to-use Python API to define Large Language Models (LLMs) and build TensorRT engines that contain state-of-the-art optimizations to perform inference efficiently on NVIDIA GPUs. TensorRT-LLM also contains components to create Python and C++ runtimes that execute those TensorRT engines.,https://nvidia.github.io/TensorRT-LLM,2870,C++,2288117,540,0,49,,,,,,,,
https://github.com/XinnuoXu/CVAE_Dial,"CVAE_XGate model in paper ""Xu, Dusek, Konstas, Rieser. Better Conversations by Modeling, Filtering, and Optimizing for Coherence and Diversity""",,16,Python,6379,66,0,5,,,,,,,,
https://github.com/huynhbaobk/tensorrt-triton-yolov5,,,51,C++,27297,147,0,56,,,,,,,,
https://github.com/mlcommons/GaNDLF,"A generalizable application framework for segmentation, regression, and classification using PyTorch",https://gandlf.org,118,Python,12145,124,0,11,,,,,,,,
https://github.com/amir-cardiolab/Py4SciComp,"Python for Scientific Computing (FEniCS, PyTorch, VTK) ",,62,Python,15288,121,0,10,,,,,,,,
https://github.com/dlunion/CC5.0,CC for Caffeï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,,102,C++,56214,296,3,27,,,,,,,,
https://github.com/allenai/allennlp,"An open-source NLP research library, built on PyTorch.",http://www.allennlp.org,11600,Python,52949,607,0,47,,,,,,,,
https://github.com/kangyeolk/Paint-by-Sketch,Stable Diffusion-based image manipulation method with a sketch and reference image,,155,Python,13406,75,0,53,,,,,,,,
https://github.com/flukeskywalker/highway-networks,An implementation of Highway Networks in Caffe,,95,C++,32348,199,2,23,,,,,,,,
https://github.com/Continvvm/continuum,A clean and simple data loading library for Continual Learning,https://continuum.readthedocs.io,365,Python,10085,121,0,43,,,,,,,,
https://github.com/shenyunhang/DRN-WSOD-pytorch,Enabling Deep Residual Networks for Weakly Supervised Object Detection,https://github.com/shenyunhang/DRN-WSOD-pytorch/tree/DRN-WSOD/projects/WSL,49,Python,34914,333,0,12,,,,,,,,
https://github.com/TensorMSA/tensormsa,Deep learning GUI frame work for enterprise ,,108,Python,14376,499,0,165,,,,,,,,
https://github.com/pytorch/torchsnapshot,"A performant, memory-efficient checkpointing library for PyTorch applications, designed with large, complex distributed workloads in mind.",https://pytorch.org/torchsnapshot,111,Python,9115,85,0,4,,,,,,,,
https://github.com/ggjy/FastMIM.pytorch,"FastMIM, official pytorch implementation of our paper ""FastMIM: Expediting Masked Image Modeling Pre-training for Vision""(https://arxiv.org/pdf/2212.06593.pdf).",,34,Python,103949,926,0,84,,,,,,,,
